date,Deutschland,Deutschland,Afghanistan,Afghanistan,Ägypten,Ägypten,Angola,Angola,Argentinien,Argentinien,Aserbaidschan,Aserbaidschan,Australien,Australien,Bangladesch,Bangladesch,Belarus,Belarus,Belgien,Belgien,Benin,Benin,Bolivien,Bolivien,Brasilien,Brasilien,Bulgarien,Bulgarien,Chile,Chile,Costa Rica,Costa Rica,Dänemark,Dänemark,Dominikanische Republik,Dominikanische Republik,Ecuador,Ecuador,El Salvador,El Salvador,Finnland,Finnland,Frankreich,Frankreich,Ghana,Ghana,Griechenland,Griechenland,Großbritannien,Großbritannien,Guatemala,Guatemala,Guinea,Guinea,Haiti,Haiti,Honduras,Honduras,Indien,Indien,Indonesien,Indonesien,Irak,Irak,Iran,Iran,Israel,Israel,Italien,Italien,Japan,Japan,Jemen,Jemen,Jordanien,Jordanien,Kamerun,Kamerun,Kanada,Kanada,Kasachstan,Kasachstan,Kenia,Kenia,Kirgisistan,Kirgisistan,Kolumbien,Kolumbien,Kuba,Kuba,Libanon,Libanon,Malawi,Malawi,Malaysia,Malaysia,Mali,Mali,Marokko,Marokko,Mexiko,Mexiko,Mosambik,Mosambik,Nepal,Nepal,Niederlande,Niederlande,Niger,Niger,Nigeria,Nigeria,Norwegen,Norwegen,Österreich,Österreich,Pakistan,Pakistan,Papua-Neuguinea,Papua-Neuguinea,Paraguay,Paraguay,Peru,Peru,Philippinen,Philippinen,Polen,Polen,Portugal,Portugal,Ruanda,Ruanda,Rumänien,Rumänien,Russland,Russland,Sambia,Sambia,Saudi-Arabien,Saudi-Arabien,Schweden,Schweden,Schweiz,Schweiz,Senegal,Senegal,Serbien,Serbien,Sierra Leone,Sierra Leone,Simbabwe,Simbabwe,Singapur,Singapur,Slowakei,Slowakei,Somalia,Somalia,Spanien,Spanien,Sri Lanka,Sri Lanka,Südafrika,Südafrika,Sudan,Sudan,Südkorea,Südkorea,Südsudan,Südsudan,Syrien,Syrien,Tadschikistan,Tadschikistan,Thailand,Thailand,Togo,Togo,Tschad,Tschad,Tschechien,Tschechien,Tunesien,Tunesien,Türkei,Türkei,Uganda,Uganda,Ukraine,Ukraine,Ungarn,Ungarn,USA,USA,Usbekistan,Usbekistan,Venezuela,Venezuela,Vereinigte Arabische Emirate,Vereinigte Arabische Emirate,Vietnam,Vietnam
2021-07-13,58.7,43.48,,,,,,,44.65,11.23,24.6,16.42,27.07,9.41,,,,,66.12,44.23,,,,,41.78,14.81,,,69.99,60.33,35.02,16.15,65.11,42.33,48.59,33.22,26.24,9.94,31.83,19.86,63.24,25.16,53.94,39.06,,,50.87,42.1,67.82,51.79,4.91,1.19,3.79,2.12,,,,,22.56,5.53,13.31,5.5,,,5.23,2.55,66.27,60.11,59.7,39.86,33.36,20.6,,,26.1,17.1,,,69.69,45.38,23.89,13.26,1.91,0.97,,,,,27.84,17.38,15.18,8.77,,,26.33,11.97,,,29.03,25.49,28.1,16.37,,,8.96,3.79,,,,,,,57.47,29.71,56.41,42.59,,,0.71,0.03,15.89,,18.85,11.4,8.92,3.35,46.26,40.83,61.56,43.41,3.07,,25.1,24.35,20.17,13.2,0.89,0.25,51.55,7.61,,,51.91,42.03,3.51,1.41,,,,,6.43,4.17,69.27,41.38,39.86,33.55,,,60.9,48.15,19.58,7.03,6.74,2.46,,,30.68,11.87,0.46,,,,,,14.17,4.79,,,,,49.51,37.16,12.95,5.72,45.46,21.77,2.37,,5.52,2.88,57.44,54.11,55.18,47.74,,,,,76,66.3,3.9,
2021-07-14,58.97,44.39,,,,,,,45.59,11.31,24.78,16.65,27.38,9.75,,,,,66.42,45.22,,,,,42.42,15.2,,,70.29,60.85,,,65.85,43.11,48.81,33.46,28.79,10.27,32.66,20.1,63.54,25.83,54.2,39.3,,,51.16,42.59,67.9,52.06,5.12,1.28,3.81,2.14,,,,,22.72,5.64,14.23,5.71,,,,,66.3,60.19,59.86,40.64,33.89,21.12,,,26.34,17.31,,,69.81,46.39,24.51,13.54,1.92,0.99,,,28.15,18.93,28.43,17.78,15.29,9.13,,,27.22,12.46,,,29.41,25.71,28.53,16.5,,,9,3.81,,,,,,,58.36,30.25,56.59,43.33,,,,,17.38,3.25,19.21,11.49,,,46.42,41.48,62.12,43.99,,,25.15,24.41,20.63,13.47,0.91,0.26,52.24,8.35,,,52.07,42.57,,,40.68,38.82,,,6.65,4.2,,,40.04,33.73,,,61.51,49.08,21,7.18,,,,,30.9,12.11,,,,,,,14.56,4.83,,,,,49.74,37.83,12.96,5.94,45.7,22.55,,,5.66,2.99,,,55.27,47.88,,,,,76.2,66.7,3.97,0.29
2021-07-15,59.2,45.1,,,,,,,46.43,11.39,24.96,16.88,27.66,10.11,,,,,66.69,46.14,,,,,42.97,15.66,,,70.69,61.31,,,66.42,44.03,49.01,33.72,30.88,10.39,,,63.86,26.56,54.7,40.07,,,51.47,43.04,68,52.36,5.36,1.35,,,,,,,22.91,5.74,14.6,5.8,,,,,66.33,60.3,60.03,41.49,34.41,21.62,,,26.42,17.93,,,69.93,47.43,25.06,13.83,,1.06,,,28.62,19.41,28.98,18.14,,9.47,,,28.18,12.95,,,30.31,26.03,28.94,16.6,,,,,,,,,,,59.14,30.79,56.79,43.87,,,,,18.53,3.26,19.63,11.66,9.15,3.69,46.6,42.03,62.67,44.61,,,25.2,24.46,20.93,13.6,1.03,0.3,52.84,9.07,,,52.22,43.12,,,,,,,6.97,4.24,,,40.18,33.93,,,62.1,49.99,22.64,7.4,7.31,2.82,,,31.14,12.39,,,,,,,14.93,4.87,,,0.11,,50.01,38.44,13.04,6.16,45.99,23.73,,,5.81,3.11,57.55,54.54,55.36,47.96,,,,,77.3,67.8,4,0.3
2021-07-16,59.41,45.7,,,,,,,47.17,11.49,25.14,17.11,27.99,10.47,,,,,66.95,47.09,,,,,43.37,15.75,,,70.7,61.33,,,66.94,44.78,49.19,34.03,32.48,10.55,34.53,20.41,,,55.25,40.84,,,51.79,43.5,68.1,52.66,5.61,1.42,3.82,,0,,11.49,,23.09,5.87,14.96,5.89,,,,,66.34,60.37,60.19,42.32,34.95,22.11,,,,,,,70.05,48.45,,,,,,,,,29.41,18.46,15.38,9.5,,,29.04,13.35,,,,,29.29,16.69,,,9.49,3.84,,,,,,,59.44,30.97,57,44.59,,,,,19.55,3.27,20.02,11.94,9.29,3.91,,,63.21,45.21,,,25.25,24.52,21.77,14.09,1.1,0.32,52.95,10.04,,,52.37,43.65,,,40.8,38.92,,,7.37,4.28,70.39,44.6,40.32,34.19,,,,,24.17,7.61,,,,,31.4,12.75,,,,,,,15.33,4.92,,,,,50.27,39.11,13.11,6.39,46.02,23.88,,,5.96,3.22,,,55.44,48.05,,,,,77.5,68,4.04,
2021-07-17,59.51,45.94,,,,,,,47.89,11.7,25.31,17.33,28.3,10.8,,,,,67.11,47.82,,,,,44.15,15.93,,,,61.39,,,67.36,45.24,49.28,34.23,34.01,10.67,,,64.14,27.29,55.63,41.32,,,52.1,44.01,68.2,52.99,5.68,,,,,,,,23.33,6.02,15.09,5.93,,,,,66.35,60.38,60.32,43.07,35.48,22.61,,,26.46,18.38,,,70.14,49.17,25.75,14.55,,,,,29.41,20.15,29.65,,,9.52,,,29.85,13.74,,,30.38,,29.5,16.77,,,10,3.87,,,,,,,59.45,,57.19,45.03,,,,,19.63,3.4,20.69,12.18,,,46.88,42.84,63.71,45.85,,,,,21.84,14.11,1.16,0.34,52.96,10.99,,,52.44,43.96,,,,,,,7.62,4.3,70.71,45.74,40.45,34.42,,,,,25.24,7.69,,,,,,,,,,,,,15.45,4.93,,,,,50.35,39.41,13.25,6.61,46.12,24.37,,,6.03,3.25,,,55.54,48.14,,,,,,,4.06,
2021-07-18,59.6,46.1,,,,,,,48.32,11.86,25.45,,28.49,10.99,,,13.13,7.97,67.14,47.92,,,,,44.26,15.99,,,70.76,61.4,,,67.72,45.82,49.32,34.32,35.61,10.75,,,64.35,27.72,55.78,41.5,,,52.11,44.04,68.22,53.18,5.75,1.44,3.83,2.15,,,,,,,15.24,5.95,,,,,66.37,60.49,60.47,43.67,35.89,23.14,,,26.56,18.93,,,70.2,49.7,25.95,14.77,,1.08,,,29.64,20.32,29.73,18.62,15.39,9.53,,,30.61,14.06,,,30.4,26.06,29.65,16.83,,,10.29,3.88,68.67,46.61,,,,,59.46,30.98,57.27,45.28,,,,,19.69,3.43,21.09,12.32,,,,,64.25,46.27,,,,,21.99,14.18,1.19,0.35,,12.08,59.82,37.84,52.45,44.04,,,,,,,7.7,4.31,70.99,46.96,40.49,34.59,,,63.06,51.42,26.05,7.79,,,1.43,0.42,31.47,12.82,,,,,4.52,0.22,15.54,4.94,,,,,50.43,39.65,13.39,6.79,46.2,24.7,2.38,,6.1,3.27,57.65,54.79,55.63,48.21,,,,,,,4.09,0.31
2021-07-19,59.72,46.45,,,,,2.92,1.93,48.74,11.95,25.46,17.52,28.62,11.09,,,,,67.31,48.87,,,22.61,8.4,44.42,16.24,,,71.03,61.76,38.92,16.3,68.28,46.76,49.5,34.85,37.14,10.86,35.46,20.63,64.43,27.99,56.2,42.14,2.79,1.31,52.44,44.56,68.28,53.39,,,,,,,13.69,1.2,23.65,6.19,15.39,6,,,6.98,2.73,66.41,60.62,60.67,44.41,36.18,23.64,,,,,1,0.18,70.32,50.71,26.07,14.9,,,,,29.92,20.59,29.9,18.66,15.52,9.77,,,31.49,14.52,,,31.31,26.38,29.87,17.06,,,,,,,,,,,59.62,31.04,57.39,45.52,,,,,20.91,3.44,21.26,12.44,9.48,4.3,47.02,43.11,64.54,47.67,,,25.29,24.64,22.04,14.23,1.22,0.36,,12.72,,,52.58,44.63,3.65,1.55,40.97,39.03,,,7.97,4.33,,47.73,40.59,34.73,,,63.52,52.07,26.5,7.88,7.38,2.85,,,31.78,12.96,0.47,0.04,,,,,15.86,4.99,3.68,1.81,,,50.64,40.27,13.5,6.98,46.29,25.09,2.41,,6.21,3.34,57.7,54.98,55.71,48.28,,,,,77.6,68.1,4.1,0.32
2021-07-20,59.89,47.01,,,,,,,49.43,12.13,25.56,17.68,28.98,11.4,,,,,67.54,49.71,,,,,44.97,16.54,,,71.25,62.22,,,68.85,47.74,49.69,35.37,38.42,10.93,36.3,20.91,64.63,28.53,56.74,42.84,,,52.74,45,68.33,53.63,6.24,1.55,,,,,,,23.82,6.29,15.49,6.02,,,,,66.44,60.76,60.87,45.16,36.67,24.14,,,,,,,70.42,51.5,26.33,15.31,1.93,,,,30.16,20.75,30.1,18.72,15.53,9.79,,,32.12,14.82,,,,,30.28,17.29,,,10.81,3.97,,,,,,,60.01,31.2,57.53,45.92,,,,,21.55,3.45,21.46,12.53,,,47.15,43.45,64.97,48.22,,,25.42,24.7,22.74,14.79,1.26,,,13.32,,,52.73,45.12,,,,,,,8.39,4.37,71.19,47.74,40.68,34.88,,,64.07,52.83,27.44,7.93,7.64,3.01,,,32.08,13.08,,,,,,,16.18,5.03,,,,,50.84,40.89,,,46.3,25.16,,,6.35,3.43,57.74,55.15,55.76,48.33,10.96,3.06,,,77.7,68.4,4.13,
2021-07-21,60.09,47.71,,,,,,,49.95,12.59,25.61,17.77,29.32,11.74,3.54,,,,67.66,50.46,,,,,45.28,16.86,,,71.43,62.58,,,69.37,48.69,49.89,35.9,40.17,11.16,37.18,21.16,64.87,29.13,57.31,43.47,,,53.02,45.42,68.4,53.9,6.57,1.6,,,,,,,23.93,6.35,15.58,6.07,,,,,66.46,60.89,61.09,45.9,37.09,24.68,,,26.57,18.94,,,70.53,52.42,26.45,15.48,,1.11,,,,,30.31,19.55,15.57,10.03,,,33,15.34,,,,,30.81,17.54,,,,,,,,,,,61.21,31.56,57.66,46.55,,,,,23.2,3.46,21.71,12.74,9.66,4.59,47.28,43.87,65.41,48.75,,,25.47,24.76,22.95,14.93,1.33,0.37,52.97,14.2,,,52.88,45.53,,,,,,,8.7,4.42,,,40.77,35.01,,,64.63,53.6,28.67,8,,,,,32.35,13.16,,,,,,,16.53,5.08,,,0.13,0.04,51.06,41.48,,,46.41,25.61,2.42,,6.5,3.56,57.79,55.32,55.86,48.41,,,,,,,4.15,0.33
2021-07-22,60.25,48.29,,,,,,,50.62,12.83,25.67,17.89,29.66,12.12,,,,,67.89,51.83,,,,,45.83,17.3,,,71.62,62.8,,,69.79,49.59,50.07,36.36,41.39,11.29,38.06,21.47,65.17,30.19,57.95,44.07,,,53.26,45.93,68.46,54.17,6.91,1.63,,,0.02,,,,24.2,6.48,15.89,6.22,,,,,66.49,61.04,61.33,46.66,37.28,24.91,,,26.77,18.99,,,70.64,53.32,26.68,15.94,,1.13,,,30.8,21.4,30.48,20.34,,10.41,,,34.05,15.88,,,31.7,26.52,31.51,17.93,,,11.36,4.4,,,,,,,62.46,31.96,57.86,47.15,,,,,24.88,3.47,22.01,12.98,,,47.44,44.28,65.78,49.33,3.23,,25.53,24.82,23.19,15.07,1.34,0.41,,15.18,,,53.01,45.9,,,41.21,39.18,,,9.1,4.47,71.81,49.53,40.87,35.13,,,65.23,54.32,29.5,8.05,8.51,3.63,,,32.62,13.27,,,,,,,16.91,5.13,,,,,51.26,42.02,,,46.57,26.2,2.43,,6.68,3.7,57.85,55.46,55.98,48.49,,,,,,,4.19,0.34
2021-07-23,60.4,48.83,,,,,,,51.35,12.98,,,30.07,12.48,,,,,68.11,53.04,,,,,46.23,17.42,,,71.93,63.09,,,70.22,50.34,50.25,36.73,42.48,11.43,38.97,21.74,,,58.59,44.73,,,53.52,46.35,68.53,54.45,7.61,1.68,,,,,14.19,1.75,24.41,6.6,16.06,6.31,,,,,,61.13,61.59,47.37,37.42,25.09,,,,,,,70.76,54.15,26.92,16.38,1.94,1.15,,,31.2,21.7,30.67,21.1,15.69,10.42,,,35.01,16.38,,,,,32.22,18.31,,,11.5,4.5,,,,,,,,32.09,58.04,47.78,,,,,25.51,3.5,22.42,13.27,9.92,5.07,47.59,44.61,66.21,49.9,3.27,,25.59,24.88,23.63,15.51,,,,15.99,61.4,39.03,53.16,46.3,,,41.28,39.24,,,9.43,4.52,72.09,50.65,40.94,35.35,,,,,30.55,8.11,8.77,3.83,,,32.91,13.39,,,,,,,17.35,5.2,,,,,51.47,42.53,,,46.62,26.4,,,6.88,3.85,,,56.09,48.57,,,,,,,4.24,0.36
2021-07-24,60.48,49.01,,,,,,,51.98,13.15,25.98,18.57,30.43,12.83,3.66,,,,68.24,53.75,0.36,0.12,,,46.35,17.48,,,72.06,,,,70.52,50.75,50.31,36.84,43.35,11.5,,,65.41,31.03,59.01,45.14,,,53.71,46.83,68.59,54.75,7.8,,,,,,,,24.67,6.72,16.13,6.39,,,,,66.52,61.15,61.78,47.98,37.71,25.67,,,27.03,19.51,1.01,0.19,70.83,54.73,27.15,16.89,,,,,,,30.77,21.73,15.71,10.46,,,35.9,16.8,,,31.77,,32.72,18.58,,0.96,11.59,4.69,,,,,,,,,58.17,48.25,,,,,25.65,3.93,23.2,13.59,,,,,66.63,50.49,,,25.63,24.92,23.68,15.59,1.39,0.47,,16.86,,,53.22,46.52,3.74,1.58,,,,,9.68,4.56,72.31,51.63,41.02,35.49,,,,,31.26,8.16,,,,,,,,,,,,,17.52,5.22,,,,,51.54,42.78,,,46.73,26.79,,,7,3.89,,,56.21,48.66,,,,,,,4.28,0.38
2021-07-25,60.52,49.12,,,,1.57,,,52.47,13.29,,,30.64,13.05,3.69,2.6,14.12,9.11,68.26,53.86,,,23.89,10.83,46.39,17.49,,,72.07,63.15,,,70.75,51.29,50.33,36.86,44.37,11.63,,,65.58,31.57,59.18,45.26,,,53.72,46.84,68.63,54.93,7.95,1.69,3.91,2.18,,,,,24.77,6.77,16.26,6.55,,,,,66.57,61.33,61.91,48.44,37.97,26.21,,,27.33,20.2,,,70.9,55.18,27.31,17.21,,,,,31.93,22.24,30.83,21.76,15.79,10.69,,,36.78,17.18,,,31.83,26.54,32.91,18.65,,,11.61,4.8,69.19,50.52,,,,,62.86,32.1,58.24,48.51,,,0.88,0.11,25.76,4.02,23.8,13.88,10.11,5.46,47.73,44.88,67,51.03,,,25.65,24.95,23.75,15.65,,,,17.94,,,53.23,46.57,,,,,,,9.74,4.58,72.52,52.48,41.1,35.63,,,65.94,55.49,33.22,8.38,8.88,3.9,,,32.97,13.41,,,,,4.85,0.31,17.63,5.23,,,,,51.6,42.99,14.23,7.94,46.95,27.59,,,7.09,3.92,57.93,55.64,56.35,48.75,,,,,,,4.34,0.4
2021-07-26,60.62,49.43,,,3.61,1.6,,,52.79,13.33,26.18,18.84,30.79,13.17,3.71,,,,68.44,54.71,,,,,47.22,17.89,,,72.16,63.35,46.18,16.52,71.19,52.02,50.46,37.21,45.12,11.85,39.98,21.96,65.59,31.61,59.68,45.75,,,53.89,47.42,68.72,55.18,8.31,1.73,,,0.03,,15.27,1.96,25.11,6.91,16.35,6.63,,,9.22,2.89,66.63,61.48,62.16,49.14,38.29,26.79,,,27.7,20.76,1.05,0.2,71.01,56.1,27.4,17.39,,1.16,,,32.34,22.52,30.87,21.8,15.89,11.04,,,37.82,17.78,,,32.68,26.73,33.42,18.95,1.19,1.02,11.69,4.89,,,,,,,63.02,32.15,58.33,48.76,,,,,,,23.94,13.95,10.14,5.56,47.81,45.03,67.33,52.86,,,25.7,25.01,23.83,15.73,1.45,0.52,,19.01,,,53.39,46.9,3.82,1.59,41.33,39.31,,,10.03,4.62,72.73,53.37,41.17,35.73,,,66.3,55.93,34.72,8.44,,,,,34.18,13.54,,,,,,,17.81,5.26,,,,,51.81,43.43,14.38,8.15,47.23,28.59,,,7.27,4.03,57.98,55.8,56.43,48.79,,,,,,68.9,4.44,0.43
2021-07-27,60.75,49.96,,,,,,,53.32,13.57,26.5,19.19,31.18,13.51,3.75,,,,68.63,55.48,,,24.28,12.21,47.77,18.29,14.56,14.06,72.21,63.55,,,71.58,52.79,50.62,37.69,46.19,12.16,40.91,22.21,65.65,31.8,60.35,46.25,,,54.07,47.91,68.78,55.4,8.72,1.76,3.94,,,,,,25.31,7.02,16.55,6.82,,,,,66.69,61.63,62.4,49.85,38.64,27.36,1,0.04,28.21,21.07,,,71.11,56.74,27.63,17.88,1.95,1.18,6.02,1.72,,,30.91,22.39,16,11.44,2.04,0.3,38.94,18.4,,,33.92,26.89,34.27,19.28,,,11.88,5,,,,,,,63.41,32.31,58.41,49.27,,,,,,,24.05,14.54,10.22,5.76,47.91,45.23,67.58,53.45,,,,,24.17,16,1.47,0.61,52.98,20.16,62.35,39.85,53.52,47.18,,,,,,,10.24,4.67,72.95,53.99,41.24,35.86,,,66.98,56.51,36.61,8.79,9.41,4.35,,,34.92,13.63,,,,,,,18.22,5.32,,,,,52.02,43.85,,,47.51,29.44,,,7.46,4.16,58.03,55.96,56.51,48.83,,,,,77.9,69.4,4.69,0.46
2021-07-28,60.91,50.61,,,,,,,53.77,14.06,26.94,19.56,31.56,13.9,4.02,,,,68.87,56.6,,,,,48.13,18.59,14.64,14.17,72.25,63.69,,,71.91,53.54,50.78,38.16,47.43,12.56,41.79,22.46,65.85,32.38,61.02,46.7,,,54.26,48.3,68.84,55.66,9.09,1.8,3.95,2.19,0.04,,,,25.55,7.11,16.72,6.98,,,,,66.74,61.77,62.67,50.47,38.99,27.92,,,,,,,71.22,57.37,27.86,18.3,,1.19,6.19,1.75,33.01,23.11,30.94,22.6,16.09,11.76,2.15,0.49,40.06,19.02,,,35.14,27.13,34.95,19.55,,,12.16,5.16,,,,,,,64.65,32.78,58.5,49.81,,,,,,,24.08,14.81,,,48.07,45.51,67.85,54.02,,,25.73,25.13,24.37,16.21,,0.64,53,21.32,62.68,40.29,53.65,47.4,,,41.47,39.44,,,10.51,4.8,,,41.32,35.99,,,67.57,57.1,38.44,8.81,,,,,35.86,13.71,,,,,,,18.42,5.35,,,,,52.21,44.26,,,47.82,30.31,2.48,,7.66,4.29,58.09,56.09,56.66,48.91,,,,,78.2,69.7,4.96,0.51
2021-07-29,61.05,51.15,1.96,,,,,,54.3,14.45,27.4,19.93,32.04,14.22,4.18,,,,69.07,57.65,,,24.53,13.4,48.69,19.08,14.71,14.27,72.3,64.11,,,72.24,54.21,50.93,38.48,48.98,12.97,42.61,22.72,66.08,33.1,61.72,47.13,,,54.42,48.7,68.9,55.92,9.5,1.83,,,0.05,,,,25.81,7.24,16.92,7.19,,,,,66.79,61.93,62.96,51.05,39.32,28.45,,,28.84,21.69,,,71.32,57.98,28.1,18.83,1.96,1.21,6.49,1.77,33.47,23.37,,,16.2,12.04,,,41.14,19.69,,,36.27,27.35,35.64,19.79,,,12.53,5.32,,,,,,,65.88,33.26,58.6,50.22,,,,,,,24.11,14.92,10.52,7.15,48.19,45.75,68.13,54.6,,,25.86,25.19,24.69,16.49,1.54,0.71,53.36,22.12,63.03,40.78,53.78,47.62,,,41.53,39.52,,,10.72,4.91,73.33,55.75,41.4,36.16,,,68.12,57.61,40.72,9.31,9.98,4.78,,,36.54,13.8,,,,,,,18.95,5.42,,,0.14,0.05,52.4,44.65,,,48.21,31.35,,,7.86,4.43,58.15,56.2,56.79,49,,,,,78.3,69.9,5.12,0.56
2021-07-30,61.18,51.61,,,,,,,54.77,14.86,27.89,20.29,32.46,14.63,4.51,2.61,,,69.23,58.45,,,,,48.74,19.1,14.78,14.36,,64.45,,,72.48,54.81,51.05,38.77,50.36,13.25,43.5,22.93,66.55,34.79,62.38,47.6,,,54.59,49.11,68.96,56.17,9.9,1.86,4.27,2.57,0.06,0,16.13,3.18,26.07,7.37,17.11,7.37,,,,,66.82,62.06,63.27,51.59,39.64,28.94,,,28.96,21.75,,,71.43,58.56,28.34,19.34,1.97,1.22,6.83,,,,33.84,23.13,16.3,12.2,2.34,0.7,42.12,20.29,,,36.68,27.4,36.35,19.95,,,,,,,,,,,66.27,33.45,58.73,50.73,,,,,,,24.19,15.2,,,48.31,45.97,68.42,55.17,,,25.92,25.25,24.87,16.93,,0.76,53.65,22.66,63.3,41.32,53.92,47.84,,,41.65,39.63,,,10.93,5.06,73.49,56.87,41.49,36.34,,,,,42.87,9.64,,,,,37.51,13.91,,,,,,,19.54,5.52,,,,,52.61,45.03,,,48.53,32.17,2.5,,8.06,4.57,,,56.96,49.09,,,,,,,5.49,0.6
2021-07-31,61.24,51.77,,,,,,,55.24,15.29,28.41,20.64,32.84,15.03,5.17,,,,69.34,58.86,,,24.62,13.82,49.43,19.52,14.8,14.39,72.34,64.48,,,72.6,55.16,51.1,38.86,51.28,13.44,,,,,62.8,47.88,,,54.74,49.56,69.01,56.49,10.18,1.87,,,,,,,,,17.27,7.51,,,,,66.83,62.1,63.53,52.05,39.97,29.43,,,29.3,21.81,,,71.6,59.01,28.6,19.87,,,6.96,1.78,34.99,23.94,35.5,23.44,16.31,12.21,2.37,0.72,43.1,20.92,,,36.93,27.43,36.81,20,,,13.51,5.99,,,,,,,,,58.8,51.07,,,,,,,24.25,15.63,,,48.44,46.16,68.75,55.76,,,25.96,25.29,25.09,17.32,,0.81,53.96,23.21,,,,47.91,,,41.68,39.68,,,11.07,5.17,73.63,57.98,41.53,36.44,,,,,44.99,9.97,,,,,37.93,,,,,,,,19.77,5.56,,,,,52.69,45.21,,,48.63,32.44,,,8.17,4.63,,,57.1,49.17,,,,,78.9,70.5,5.74,0.64
2021-08-01,61.27,51.87,,,,,,,55.52,15.61,28.83,,33.04,15.27,5.35,2.63,,,69.36,58.9,,,24.68,14.09,,,14.81,14.41,,,,,72.75,55.49,51.12,38.9,,,,,66.72,35.32,62.95,47.96,,,54.75,49.58,69.05,56.66,10.44,1.89,,,,,,,26.67,7.55,17.36,7.56,,,,,66.87,62.13,63.7,52.29,40.24,29.73,,,29.45,22.15,,,71.83,59.39,28.81,20.24,1.98,1.23,7.08,1.8,35.3,24.08,,,16.33,12.23,2.38,0.73,44.02,21.48,,,37.04,27.44,36.99,20.02,,,13.95,6.22,,,,,,,66.28,33.46,58.82,51.33,,,,,,,,,,,48.5,46.23,,,,,25.98,25.31,25.19,17.45,1.55,,54.52,23.97,,,53.97,47.93,,,,,,,11.13,5.24,73.73,58.94,,,,,68.8,58.31,46.44,10.06,,,,,37.98,13.94,,,,,,,19.99,5.6,,,,,52.75,45.35,,,48.69,32.57,,,8.23,4.65,58.22,56.35,57.26,49.26,,,,,,,5.91,0.68
2021-08-02,,,,,,,,,55.71,15.84,28.84,20.88,33.19,15.42,5.53,2.64,,,,,,,,,49.45,19.53,14.86,14.48,,,,,,,,,,,44.66,23.09,66.75,35.41,,,,,54.94,49.87,,,,,,,,,,,,,17.43,7.65,,,,,66.9,62.17,63.94,52.76,40.46,30,,,,,,,71.85,59.47,28.92,20.44,,,7.36,1.84,,,,,16.52,12.52,,,44.71,22.24,,,37.86,27.86,,,,,14.29,6.86,,,,,,,,,58.87,51.57,,,,,,,,,10.72,8.32,,,69.24,56.62,,,,,25.23,17.51,1.56,0.84,55.15,24.74,,,,,,,,,,,,,,,41.57,36.55,,,,,47.06,10.53,10.33,5.03,,,38.91,14.01,,,,,,,20.35,5.72,,,,,52.91,45.69,,,48.81,32.79,,,8.39,4.78,58.26,56.45,57.35,49.31,,,,,79,70.7,6.42,0.73
2021-08-03,61.8,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
