owiddate,Deutschland,Afghanistan,Ägypten,Algerien,Angola,Argentinien,Aserbaidschan,Äthiopien,Australien,Bangladesch,Belarus,Belgien,Benin,Bolivien,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Dominikanische Republik,Ecuador,El Salvador,Elfenbeinküste,Finnland,Frankreich,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Israel,Italien,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kasachstan,Kenia,Kirgisistan,Kolumbien,Kuba,Libanon,Libyen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mexiko,Mosambik,Nepal,Nicaragua,Niederlande,Niger,Nigeria,Norwegen,Österreich,Pakistan,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,USA,Usbekistan,Venezuela,Vereinigte Arabische Emirate,Vietnam,NA
2021-10-09,1604,963,3887,826,2390,4303,3977,186,10733,2723,5104,2384,247,1620,6276,788,124,,6024,733,4573,1180,2106,1504,6605,1695,3674,2156,1143,2500,3346,4459,786,231,1204,4394,5753,1133,11576,5345,2534,8159,162,1897,2534,33,2296,2910,877,1309,4669,17137,1986,1092,228,339,6493,622,4413,5541,109,2653,3061,859,438,271,1470,2221,4240,519,3675,9641,4365,2147,902,747,2822,3239,329,4462,2045,2748,118,2557,1208,1602,4266,623,449,1725,3689,2648,120,10051,60,683,2714,289,11636,1536,153,775,3278,3537,763,2305,1882,2647,5066,2384,4312,12568,
2021-10-10,1610,963,3797,826,2318,4207,3705,177,10888,2983,5367,2384,247,1604,6442,803,145,,6020,772,4561,1179,2171,1497,6508,1612,3600,2150,1167,2498,3346,4451,790,232,1591,4703,5813,1116,11587,4402,2532,8127,162,1787,3898,30,2304,2871,865,1382,4611,18064,1903,1181,228,360,6130,622,4710,5533,173,2915,3108,862,438,267,1472,2207,4088,528,3366,8575,4351,2150,855,851,2858,3305,328,4918,2026,2746,107,2203,1208,1538,4488,614,453,1759,4157,2596,120,10006,63,683,2500,289,10548,1493,146,780,3367,3470,725,2322,1882,2624,5046,3454,4133,13008,
2021-10-11,1611,963,3707,826,2246,3719,3697,166,11603,3000,5147,2459,247,1365,6384,782,166,,4743,828,4549,1198,2524,1530,6132,1577,3586,2140,1191,2516,3317,4433,775,214,1979,4582,5648,1099,12024,3700,2550,7850,162,1582,6262,28,2007,2869,855,1400,5081,18507,1553,1271,228,371,5950,622,5007,5305,237,2950,3156,865,568,262,1627,2194,3936,536,3057,8197,4344,1241,809,2379,2850,3392,328,5230,2146,2753,96,1849,1208,1545,4644,688,456,1705,4330,2344,120,10073,67,683,2374,289,10398,1449,140,776,3209,3289,688,2395,1882,2568,5026,4524,4025,12232,
2021-10-12,1606,963,3617,826,2174,3975,3444,171,11527,2936,4928,2656,247,1459,5597,788,187,,5084,884,4721,1235,2863,1547,5519,1610,3573,2135,1215,2540,3319,4365,760,197,2366,4518,5898,1083,12460,3197,2606,7466,161,1459,9012,27,2133,2868,746,1409,5182,19175,1472,1359,228,355,5872,622,5304,4840,301,2635,3203,867,698,257,1697,2181,3833,544,2748,7956,3564,1241,802,3908,2834,3259,361,5440,2266,2777,85,1495,1208,1365,4719,762,460,827,4414,2622,120,9790,69,683,2248,289,10488,1406,152,780,3169,3190,650,2509,1882,2529,4575,5594,3729,12108,
2021-10-13,1609,963,3526,826,2102,4395,3286,138,11431,2800,4708,2682,230,1567,4988,754,209,,5619,932,4893,1232,3304,1529,5003,996,3559,2113,1239,2559,3974,4207,1298,180,2754,4430,6268,1066,12897,2781,2715,7274,159,1391,11483,26,2009,2903,844,1396,5228,19067,2344,1448,228,341,5865,622,5601,4345,365,2350,3250,870,828,252,1653,2167,3597,544,2439,7722,3364,1095,795,5333,2866,2932,400,5446,2386,2832,74,1080,1148,1253,4803,837,463,830,4605,2851,120,9577,71,594,2122,289,10955,1362,164,791,3233,3069,612,2645,1882,2475,4150,6663,3398,12147,
2021-10-14,1603,963,3436,826,2030,4901,3203,133,11330,2655,4488,2608,214,1893,5376,761,230,,5923,999,5065,1219,3871,1570,4540,1155,3545,2101,1263,2549,4126,4006,1507,163,3141,4306,7010,1050,13333,2436,2868,6934,157,1321,13669,27,2061,3226,762,1424,5074,19780,1903,1537,228,325,5916,622,5752,4061,430,2089,3297,872,958,247,1423,2154,3361,544,2130,7520,3378,1295,788,6758,2904,1442,440,5317,2506,2864,63,717,1089,1220,4874,911,463,857,4429,2846,120,8934,73,506,1996,265,10654,1319,163,821,3363,2986,574,2346,1882,2430,5127,7733,3265,12428,
2021-10-15,1584,963,3346,826,2549,5870,3070,134,11153,2577,4269,2531,198,2185,5641,791,251,,6140,1062,5237,1223,4468,1916,4463,1313,3532,2090,1263,2504,4247,3760,1487,144,3529,3758,6656,1033,13770,2238,2979,6730,155,1312,14950,35,2072,3061,910,1446,4869,18851,1850,1714,228,330,5921,622,5903,3771,494,1904,3345,875,1088,310,1284,2141,3304,544,1821,7656,3410,1495,781,8877,2949,1752,384,5209,2626,2896,69,749,1030,1098,5087,985,543,799,4068,2842,120,8018,75,417,1870,242,10906,1275,163,834,3160,2863,583,2345,1882,2390,5593,8803,3080,12579,
2021-10-16,1585,963,3346,826,3140,6308,2901,142,10929,2499,4049,2448,181,2223,5844,803,273,,6158,1067,5409,1266,4729,1980,4385,1396,3518,2060,1263,2448,4360,3597,1467,147,4054,3100,6627,1016,14206,2167,3033,6526,154,1033,15316,44,2033,3124,860,1444,4598,20032,1828,1892,228,268,5860,533,6054,3697,437,1484,3345,878,1073,373,1279,2193,3246,544,2252,7531,3443,1426,774,9730,2997,2271,389,4944,2746,2859,75,782,970,1073,5152,1059,623,742,3594,2959,120,8859,75,328,1744,218,9910,1205,163,842,3021,2803,591,2399,1882,2370,6041,8803,3028,13027,
2021-10-17,1584,963,3346,826,3731,6389,2818,164,10892,1863,3830,2448,165,2300,5776,814,273,,6161,1108,5581,1347,4919,2014,4308,1480,3505,2055,1263,2447,4399,3480,1447,149,4580,2635,6739,1016,14643,1985,3077,6322,152,1052,14978,53,2012,3111,892,1404,4691,20999,1721,2103,228,253,5884,445,5909,3830,380,1124,3345,880,1057,435,1277,2246,3188,544,2684,7734,3476,1269,768,10583,3043,2763,383,4324,2867,2835,81,814,911,1117,4738,1133,703,685,3196,3076,120,8860,74,239,1618,195,11619,1134,163,850,2822,2759,600,2453,1882,2351,6370,8803,2886,13558,
2021-10-18,1578,963,3320,826,4322,7492,2819,174,10696,2173,3917,2346,148,2782,5861,835,273,,7592,1168,5753,1500,5802,1981,4065,1564,3419,2047,1263,2403,4536,3311,1402,169,5105,2514,6989,1113,14643,1822,3111,5969,150,1063,13771,61,2330,3070,1058,1482,4018,21316,1729,1948,228,258,5975,356,5729,5394,323,522,3345,882,912,498,1086,2298,3131,544,3114,7847,3590,1256,761,10011,3119,3278,376,3528,2855,2803,87,847,851,1390,4417,1208,645,701,3025,3291,120,10085,73,150,1936,172,11181,1063,176,917,2669,2639,609,2678,1882,2340,6354,8803,2867,14460,
2021-10-19,1575,963,3294,826,5022,7735,2694,165,10353,2275,4003,2192,132,3356,6775,864,273,,7687,1241,5826,1702,6765,1957,3981,1489,3333,2027,1263,2335,4708,3073,1592,169,5631,2695,6992,1209,14577,1674,3102,5882,150,1387,12127,64,2191,3041,1262,1639,3866,19853,2478,1792,228,240,5628,268,5549,5242,266,988,3345,884,767,500,914,2351,2919,544,3545,7689,3751,1242,738,9439,3195,3852,336,3379,2844,2772,93,880,917,1352,4247,1283,587,736,2660,2977,120,9473,73,62,2253,148,11405,993,172,997,2532,2542,618,2916,1899,2295,6338,8803,3108,15925,
2021-10-20,1571,963,3268,826,5721,7845,2644,219,10105,2132,4090,2054,132,3795,7568,1027,273,8,7786,1310,5899,1939,7461,3218,4047,1444,3247,2043,1263,2266,4286,2684,1269,168,6426,3293,6505,1305,14511,1600,3062,5767,150,1353,10623,68,2160,2956,1176,1589,3768,18316,1663,1637,228,246,5856,179,5284,5108,209,1160,3345,887,622,503,890,2403,2919,544,3976,7481,3834,1461,715,8867,3339,4182,329,3048,2833,2673,99,1921,1043,1396,4096,1357,529,947,2244,2637,120,9273,73,62,2570,125,11471,922,167,1155,2400,2461,626,3196,1916,2264,6722,8803,3267,16813,
2021-10-21,1568,963,3243,826,5755,7830,2605,269,9904,2032,4177,1992,132,3990,6673,1440,273,7,8059,1351,5972,2163,7778,3956,4022,1398,3161,2050,1263,2242,5093,2582,1275,168,7220,3643,5727,1401,14446,1524,2982,5757,150,1321,9231,71,2112,2847,1160,1547,3722,15908,1712,1482,203,264,5994,90,5164,5066,152,1319,3345,889,477,505,1016,2455,2981,544,4407,7222,3914,1351,692,8295,3571,4055,313,2782,2822,2579,106,2963,1168,1317,4065,1432,470,891,1838,2807,213,9163,74,62,2515,125,12153,851,181,1375,2362,2379,635,3951,1933,2241,5629,8803,3083,16804,
2021-10-22,1550,963,3217,826,5197,7949,2598,368,9742,2777,4264,1958,132,4082,6170,1755,273,6,8582,1411,6045,2348,7797,4607,4426,1353,3075,2033,1252,2218,5264,2451,1363,168,8015,4055,5781,1498,13984,1463,2890,5671,150,1350,8042,67,2081,2768,1143,1473,3794,14041,1686,1444,178,275,5909,2,5044,5003,741,1468,3345,891,332,483,1048,2508,3028,544,4838,6835,4112,1182,669,7242,3975,4102,286,2711,2811,2421,106,4004,1293,1327,3931,1507,332,893,2549,2977,306,8869,74,62,2460,125,11495,781,194,1615,2613,2279,673,4405,1950,2384,5503,8803,3079,16924,
2021-10-23,1554,963,3191,826,4640,7830,2671,375,9719,3523,4351,1916,132,4104,5740,1789,273,5,8608,1447,6118,2384,7640,4671,4831,1285,2989,2036,1241,2194,5418,2411,1451,148,7507,4281,5596,1594,13523,1442,2801,5585,150,1467,6972,63,2060,2661,1169,1509,3899,10920,1692,1406,153,293,5833,2,4924,5068,1388,1617,3440,893,332,461,1049,2483,3075,544,4509,6443,4310,1283,646,7454,4476,4138,274,2711,2800,2367,106,5046,1419,1316,3779,1581,194,895,3136,3049,399,8777,75,62,2405,125,11868,781,207,1677,2536,2230,711,4710,1966,2532,5377,8803,2935,16305,
2021-10-24,1550,963,3362,826,4082,7964,2693,365,9530,3675,4438,1907,132,4055,5929,1846,273,5,8610,1444,6191,2362,7461,4680,5235,1216,2903,2033,1229,2179,5549,2364,1540,127,6999,4801,5655,1690,13005,1389,2714,5499,150,1644,6241,59,2033,2622,1151,1531,3823,8952,1685,1369,127,311,5787,2,4804,5164,2034,1766,3536,898,332,388,1048,2458,2950,544,4179,6068,4508,1291,623,7327,4985,3775,296,2559,2789,2364,106,5083,1544,1295,3721,1656,56,898,3645,2944,492,8775,76,62,2350,125,10416,781,221,1721,2458,2199,749,4857,1983,2621,5338,8803,2904,15559,
2021-10-25,1577,963,3558,783,3714,7778,2690,399,9277,3147,4497,1962,132,4145,6794,2228,659,5,9260,1491,6264,2424,6646,5284,5169,1171,2921,2049,1218,2140,5683,2266,1528,107,6491,4725,5552,1690,12487,1383,2650,5661,150,1814,5243,55,2003,2616,1193,1448,4232,7521,2220,1508,102,327,5681,2,6130,3836,2680,1915,3632,903,332,316,1073,2434,2825,544,3849,5706,4586,1284,600,7200,5471,3411,319,2725,2793,2254,106,5486,1670,1014,3682,1777,56,893,3806,2741,585,8269,77,62,1977,125,9905,781,193,1972,2847,2180,787,5056,2024,2925,5244,8803,2865,14748,
2021-10-26,1632,963,3754,740,3237,7730,2835,420,8989,4032,4556,2052,132,3823,6871,2697,1045,5,9971,1545,6264,2414,5623,5976,5205,1126,2939,2047,1207,2047,5727,2205,1281,107,5983,4573,5523,1690,12188,1383,2615,4844,150,1652,4372,55,2030,2541,1113,1289,4212,6791,1930,1648,77,376,5904,2,7456,5193,3326,1564,3728,908,332,303,1082,2409,2699,551,3519,5321,4571,1613,577,7073,6076,3048,341,2357,2797,2145,106,5889,1670,1033,3750,1899,56,884,4318,2691,678,7851,83,259,1605,125,9530,781,165,2258,3299,2138,825,5264,2048,3247,5149,8803,2915,13162,
2021-10-27,1697,963,3951,697,2568,7456,3025,493,8670,5193,4616,2105,132,3774,6653,2941,1432,4,10619,1628,6264,2422,4643,5408,5242,1052,2957,2049,1196,2034,5776,2380,1242,107,5206,4095,5910,1690,11889,1351,2604,4552,150,1764,3660,55,2001,2500,1141,1417,4225,6163,2256,1788,52,385,5491,2,7171,5354,3973,1844,3824,913,332,291,1113,2384,2759,558,3189,5025,4830,1645,554,6538,6602,2685,325,2280,2801,2028,106,5262,1670,994,3759,2021,72,1662,5146,2667,771,7720,89,457,1232,125,9155,781,136,2542,3707,2126,863,5395,2071,3589,4990,8803,2889,12345,
2021-10-28,1770,963,4147,613,2565,7242,3268,533,8368,6354,4675,2137,132,3573,7065,2841,1818,4,11284,1741,6264,2449,3836,5334,5278,978,2975,2032,1185,1689,5088,2316,1038,107,4429,4104,6408,1691,11590,1283,2613,5116,150,1899,3177,47,1981,2450,1108,1496,4200,5681,2383,1927,52,371,5251,15,6886,5422,4619,2125,3920,918,308,279,1136,2360,2757,565,2860,4854,4979,1660,531,6003,6803,2954,316,2187,2805,1907,106,4634,1670,972,3785,2142,89,2027,6174,2642,771,8334,107,655,1102,125,8841,781,108,2267,3994,2082,901,5458,2095,3916,4893,8803,3151,12723,
2021-10-29,1849,963,4344,529,2562,6801,3527,520,8012,7010,4735,2136,192,3883,7258,2823,1819,4,11672,1963,6264,2455,3216,5177,4995,933,2993,2020,1098,1729,5040,2310,980,107,3652,4366,6301,1691,11686,1245,2620,5010,144,1880,2808,40,1917,2409,1059,1558,4029,5574,2277,2158,52,383,5157,29,6601,5478,5668,2405,4015,923,283,248,1111,2335,2683,571,2530,4747,4905,1749,508,5256,6742,3151,318,2103,2809,1806,106,4006,1670,968,3956,2264,105,2131,5759,2618,771,8520,126,852,972,125,9181,781,80,2325,3973,1854,926,5547,2119,4092,4781,8803,3231,12795,
2021-10-30,1864,963,4421,445,2559,6523,3764,599,7731,7667,4794,2121,253,4201,7193,2888,1820,4,11804,2416,6264,2410,3023,5107,4711,985,3011,2000,1011,1769,5025,2291,922,166,4062,4689,6865,1691,11729,1217,2621,4904,138,1816,2572,33,1898,2346,1024,1502,3992,5568,2366,2388,52,395,4974,42,6316,12919,6717,2685,4015,928,258,218,1113,2604,2610,578,2247,4965,4832,1604,485,4508,6458,3261,318,1956,2813,1701,106,3216,1670,965,4143,2386,122,2235,5320,2594,771,8554,126,1050,841,142,9788,764,52,2340,4500,1790,952,5547,2143,4087,4774,8803,3122,12509,
2021-10-31,1867,963,4301,429,2556,6537,3957,613,7515,8759,4853,2118,313,4322,6920,2896,1820,4,11817,2847,6264,2394,2953,5084,4428,1037,3029,1996,924,1769,5005,2293,864,225,4473,4220,6552,1687,11829,1185,2605,4798,131,1726,2366,26,1881,2352,1026,1635,3963,5587,2469,2619,52,380,4684,55,6031,12489,7765,2965,4015,943,234,238,1113,2872,2709,585,1963,5193,4758,1638,462,4100,6124,3330,318,1893,2817,1684,106,3455,1670,932,4316,2507,138,2342,5078,2378,771,8564,126,1248,711,158,10484,747,24,2374,4942,1756,978,5600,2167,4071,4579,8803,3650,11833,
2021-11-01,1793,963,4182,455,2363,6327,3956,627,7458,9218,4853,1929,373,3891,5481,2685,1434,4,9744,3141,6264,2429,2601,4182,4144,1100,2922,1722,837,1813,4991,1940,975,211,4884,4548,6574,1684,11929,1129,2327,4574,125,1682,2631,18,1822,2340,945,1555,3866,5468,1981,2595,52,353,4324,68,4416,12098,7946,3245,4015,958,209,228,1108,3141,2807,592,1680,5109,4253,1489,439,3692,5771,3310,318,1800,2673,1555,106,3329,1670,924,4430,2658,172,2452,5447,2423,771,7782,126,1400,580,175,10678,730,27,2470,4959,1722,1004,5660,2249,4044,4783,8803,3681,12116,
2021-11-02,1801,963,3997,482,2171,6046,4040,675,7121,8366,4853,1793,434,3282,4373,2414,1049,5,9276,3538,6055,2369,2319,3153,3824,1164,2815,1750,750,1969,5067,1857,979,196,5294,4064,6449,1680,11875,1088,2320,4467,113,1618,3148,17,1717,2290,939,1640,3721,5398,1727,2571,52,325,4041,82,2801,10341,8127,2993,4015,972,184,219,1216,3410,3243,592,1397,5187,4798,1199,424,3284,5238,3777,318,2886,2529,1485,106,3378,1670,955,4496,2808,205,2548,5319,2315,771,7374,121,1355,450,191,10235,713,30,2560,4853,1693,1030,5721,2332,4017,4987,8803,3418,12026,
2021-11-03,1885,963,3812,432,2399,6116,3900,579,6992,7559,4853,1723,489,2777,3921,2294,663,5,9158,4044,5846,2370,2139,2127,3504,1227,2708,1773,663,2101,5204,1867,775,181,5705,4024,6434,1677,12114,1031,2350,4360,101,1574,3636,16,1718,2261,892,1602,3869,5515,1523,2546,52,305,3785,93,2636,9792,8307,2741,4015,987,160,209,1462,3679,3624,592,1114,5433,5101,1242,408,3284,4733,4377,318,2823,2385,1407,106,3432,1670,962,4520,2959,222,1915,4978,2308,771,6958,115,1310,320,208,10186,696,33,2646,4622,1660,1056,5745,2414,3992,5337,8803,3585,11461,
2021-11-04,1974,963,3627,423,2626,6139,3695,509,6829,6672,4853,1631,545,2585,3793,2240,277,5,8956,4609,5636,2324,2028,1785,3507,1290,2601,1819,576,2587,5273,1900,868,166,6116,3622,6239,1791,12353,1001,2368,3597,89,1493,3928,22,1699,2221,872,1494,4172,5461,1233,2522,52,287,3116,92,2470,9598,8488,2490,4015,1002,160,200,1756,3947,4006,592,831,5936,5632,1307,393,3284,4409,5993,318,2747,2242,1345,106,3504,1670,987,3984,3109,245,1975,4312,2297,771,5670,97,1265,320,224,10297,679,41,3242,4329,1686,1081,5684,2497,4004,5747,8803,3426,10929,
2021-11-05,2062,963,3443,413,2854,6095,3494,441,6773,5514,4853,1602,540,2020,4059,2181,257,4,8697,5049,5427,2319,1998,1734,3500,1310,2494,1876,777,2732,5360,1927,960,151,6527,2727,6209,1904,12592,985,2446,3439,83,1486,4152,23,1680,2209,868,1548,4693,6866,1468,2435,52,242,2850,90,2305,9503,7464,2238,4015,1017,160,162,1965,4216,4416,592,548,6682,5903,1421,377,4257,4189,5331,318,2810,2098,1282,106,3577,1818,962,3982,3260,267,2014,3735,2042,771,4344,78,1221,320,241,10185,662,49,3521,4359,1884,1085,5561,2580,4059,6181,8803,3272,11021,
2021-11-06,2094,963,3377,404,3081,6214,3281,351,6654,4356,4853,1624,536,1694,4138,2161,238,4,8740,5493,5218,2323,1923,1753,3493,1329,2387,1913,718,2797,5467,1954,1053,82,6189,2267,5188,2018,12292,977,2490,3280,78,1438,4021,25,1635,2246,862,1563,5213,7779,1375,2349,52,210,2692,89,2140,1896,6440,1987,10231,1032,160,125,2009,4757,4410,592,1714,7292,6175,1549,361,5230,4058,4610,318,2696,1954,1284,106,3514,1967,1011,3961,3410,558,2054,3401,1787,771,3605,121,1176,320,241,9896,670,57,3589,3744,1886,1089,5411,2662,4152,6527,8204,3258,12211,
2021-11-07,2122,963,3952,327,3309,6143,3165,334,6537,4422,4853,1646,531,1553,4249,2157,218,4,8743,5790,5009,2314,1915,1762,3485,1348,2280,1917,660,2818,5564,1979,1145,13,5852,2144,5669,2135,11992,921,2505,3122,72,1383,3974,27,1614,2222,912,1355,5500,7851,1310,1871,52,187,2574,87,1929,2129,5417,1735,16447,1030,160,88,2041,5298,4405,592,2880,7582,6447,1521,346,6202,3996,4330,318,2644,1810,1281,106,3424,2115,1071,3923,3561,849,2090,3259,1878,771,3558,138,1131,320,241,9914,678,64,3605,3692,1879,1092,5306,2745,4204,7094,7606,2949,13308,
2021-11-08,2309,963,4527,250,3627,5988,3659,262,6160,4806,4754,1890,527,1384,5126,2131,198,4,10120,6037,4800,2292,1922,2514,3478,1332,2274,2277,602,3001,5636,2428,1020,18,5515,2152,5524,2253,11692,893,2857,2928,66,1300,3732,29,1637,2192,851,1275,6025,7358,1566,1839,52,223,2574,86,1636,2158,5261,1473,22663,1029,160,80,2259,5838,4819,592,4047,8035,7232,1737,330,7175,3920,4191,318,2657,2175,1382,106,3839,2264,1082,3897,3599,1123,2436,2652,1848,771,4189,156,1131,728,241,9826,686,69,3665,3508,1843,1096,5200,2745,4202,7166,7007,2935,13447,
2021-11-09,2524,963,5168,189,3944,6088,3146,189,6074,5546,4654,2046,487,1637,5940,2094,178,4,9896,6222,4684,2444,1926,3326,3739,1317,2269,2426,543,3167,5716,2619,1001,23,5177,2345,5720,2370,11392,862,2949,3153,66,1241,3119,25,1700,2220,873,1130,6688,7887,1481,1806,52,229,2543,84,1344,2433,5106,1462,28879,1028,160,72,2518,6379,5216,592,5213,8424,7079,1889,2082,8148,3842,4387,318,1534,2539,1467,106,4002,2412,1116,3930,3638,1397,2781,2186,1877,771,4427,173,1131,1136,241,9730,694,73,3691,3360,1816,1100,5062,2921,4260,7237,6409,2972,14620,
2021-11-10,2710,963,5808,204,4034,6148,3038,145,5844,7334,4554,2243,453,1634,6228,2049,158,5,9169,6307,4569,2621,1933,4166,3959,1456,2264,2590,485,3426,6314,2699,982,28,4840,2378,5534,2487,10424,841,3000,3160,66,1152,2691,20,1748,2198,925,1112,7026,8283,1412,1773,52,230,2617,84,1298,2708,4950,1452,35095,1026,160,64,2883,6920,5175,592,6380,8626,7217,1818,3834,9120,3762,3987,318,1545,2903,1590,106,3884,2561,1172,4061,3676,1671,2843,1632,1807,771,4631,224,1131,1544,241,9739,703,78,3656,3287,1773,1103,4990,3097,4349,7513,5810,2707,15367,
2021-11-11,2903,963,5916,220,4124,6220,2930,95,5661,8136,4454,1945,418,1731,6335,2083,138,5,8388,6271,4453,2772,1933,4319,3898,1594,2259,2281,508,3682,6381,2799,849,33,4503,2684,5447,2487,9455,797,3037,2984,66,1175,2354,16,1614,2223,942,1329,7139,9914,1504,1884,52,256,3086,84,1253,2595,4952,1441,41311,1025,160,111,3173,7461,5051,592,7546,8435,6926,1725,5586,11039,3758,2988,318,1612,3267,1765,106,3747,2464,1228,4651,3714,1940,3123,1331,1760,771,4773,275,1131,1953,241,9645,711,77,3593,3258,1749,1499,5019,3273,4334,7716,5212,2717,15162,
2021-11-12,3030,963,6023,235,3859,6489,2975,57,5453,8432,4355,1986,383,1806,5801,2116,138,5,7898,6244,4338,2892,1916,4250,3729,1748,2254,2369,330,3874,6435,2895,715,221,4166,3516,5488,2487,8486,785,3054,2854,66,1183,2112,69,1684,2208,860,1271,7251,9800,1441,1637,52,270,3232,84,1207,2314,5109,1430,47527,1023,160,127,3229,8002,4969,592,8712,7889,7048,1675,6401,10947,3816,3663,298,1528,3631,1959,106,3610,2219,1365,4564,3753,2208,3176,1383,1956,771,4995,325,1131,2361,241,9570,719,76,3541,3122,1705,1891,5086,3449,4368,7869,4613,2958,14605,
2021-11-13,3087,963,6130,251,3595,6561,3055,53,5280,8728,4255,2019,348,1900,5793,2135,138,5,7899,6136,4222,2971,1964,4482,3559,1902,2249,2396,412,4120,6512,2946,582,238,4265,4078,5732,2487,8109,778,3088,2723,66,1180,1957,146,1701,2164,921,1231,6940,11285,1450,1390,52,295,3297,84,1162,2033,5265,1420,47527,1022,160,143,3201,8445,4816,592,7977,7027,7169,1580,6875,10856,3975,4418,278,1601,3996,2075,106,3772,1973,1447,4588,3791,2208,3229,1193,1990,771,5207,333,1131,2769,241,9390,753,75,3525,3338,1697,2284,5131,3625,4430,8032,4613,2968,13788,
2021-11-14,3115,963,5440,488,3330,6186,2988,37,5251,7677,4155,2001,314,1995,5683,2260,138,5,7899,6014,4107,3063,1968,4610,3390,2056,2243,2400,493,4139,6527,2998,448,255,4365,4156,5461,2487,7589,759,3104,2593,66,1241,1643,224,1699,2120,924,1363,7037,12616,1502,1534,52,318,3321,84,1162,1753,5422,1409,47527,1012,160,159,3170,8889,4663,592,7242,6587,7291,1640,7350,10765,4152,5113,258,1620,4360,2109,106,3934,1728,1407,4639,3830,1958,3282,970,1949,771,5209,366,1131,3177,241,8712,787,74,3518,3029,1693,2676,5170,3801,4440,8040,4613,2899,13085,
2021-11-15,3239,883,4749,726,2975,6463,2495,25,5166,7061,4188,2126,279,2094,5007,2210,138,5,7960,5882,3991,3241,1916,4701,3577,2053,2282,2474,574,4290,6538,3028,464,272,4465,4051,5575,2487,7069,745,3131,2511,66,1307,1302,302,1694,2105,1066,1554,6376,14062,1406,1548,52,338,3293,84,1176,1683,5579,1409,47527,1002,140,175,3266,9333,4122,592,6507,6443,7571,1664,7654,10674,4307,5492,238,1602,4539,2433,106,3845,1482,1521,4658,3924,1708,3207,1062,1995,771,4798,399,1131,3233,241,9260,821,72,3510,3021,1708,3068,5259,3977,4478,7936,4613,2929,12813,
2021-11-16,3471,803,4059,948,2620,6544,2896,37,5093,6348,4221,2379,279,2353,4514,2315,138,6,7678,5730,4052,3241,1881,4840,3497,2050,2320,2557,656,4696,6532,3007,480,350,4564,4343,5349,2480,6549,724,3160,2282,66,1341,1846,380,1668,2025,1123,1643,6243,13944,1402,1562,52,356,3317,84,1191,1373,5736,1409,47527,992,121,191,3352,9777,3197,592,5772,6319,7816,1703,5855,10583,4532,5304,218,1419,4718,2773,106,3831,1237,1671,4579,4018,1458,3091,989,1987,771,4659,432,974,3288,241,9116,855,71,3595,2896,1719,3322,5348,4176,4498,7832,4613,2915,11949,
2021-11-17,3737,722,3368,1170,2265,6537,2988,96,4949,4542,4253,2748,279,2634,4619,2400,138,6,7449,5546,4113,3319,1830,5069,3174,1893,2358,2573,737,4881,5978,3044,496,428,4664,4517,5277,2473,6406,705,3176,2188,66,1421,1870,457,1625,1973,1150,1689,6297,13589,1472,1576,52,356,3257,84,1205,1179,5893,1757,47527,982,102,207,3582,10221,2554,592,5037,6229,7857,1929,4612,10491,4627,6014,211,1520,4896,3172,106,4083,992,1853,4453,4112,1207,3503,975,1967,771,4593,432,818,3343,241,8844,889,69,3101,2820,1740,3575,5414,4375,4495,7754,4613,2792,12312,
2021-11-18,4033,642,3211,1392,1910,6469,3107,118,4757,3857,4286,3519,279,2812,4350,2393,138,6,7255,5330,4175,3485,1684,5256,2810,1736,2397,3075,737,5046,5992,2986,496,506,4763,4810,4514,2466,6263,686,3236,2046,66,1405,1718,535,1755,1866,1137,1418,6429,11871,1374,1447,52,358,3164,84,1092,1168,5893,2105,47527,971,83,168,3807,10665,1972,592,4302,6204,8194,2168,3368,9454,4677,5787,240,1448,5075,3581,106,4336,992,2036,4358,4206,957,3217,920,1914,771,4470,432,661,3398,241,8942,923,68,3154,2648,1712,3436,5463,4574,4575,7533,4613,2727,12590,
2021-11-19,4399,562,3054,1614,2484,6449,3028,156,4533,4004,4319,3896,279,2933,4387,2390,138,6,6977,5130,4236,3644,1593,5563,2883,1579,2435,3225,731,5260,5989,2974,496,401,4863,4409,4991,2459,6119,677,3309,1988,66,1464,1561,829,1662,1807,1146,1475,6500,10222,1399,1556,70,371,3120,84,978,1247,5690,2454,47527,961,64,198,3968,11109,1395,592,3567,6286,8055,2380,3062,9454,4623,5713,289,1428,5254,3916,106,4633,992,2264,4275,4300,707,3259,832,1753,771,4224,432,504,3454,241,8802,957,68,3242,2595,1680,3298,5500,4773,4610,7459,4613,2375,12902,
